customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100273,ACC900273,Fixed Deposit,2021-11-15,Active,F,34.0,Rajasthan,346903,Corporate,Business Owner,,1488126.98,415102.61,3.0,Verified,Y,Y,,,Y,,RM37,115.0,0.0,1.0,0.0,Home Loan,2389873.41,24.0,277533.63,47797.47,60.0,0.0,5161.1,426.0,,Very High,,5.42,,12301.69,481.93,65.0,72081.84,2024-05-15,Interest,RTGS,274048.75,INR
CUST100274,ACC900274,Savings,2022-05-25,,F,54.0,Tamil Nadu,,Corporate,Business Owner,,4927238.71,103435.99,2.0,,Y,,Y,N,N,Kolkata West,RM22,76.0,0.0,0.0,0.0,Personal Loan,14027453.17,36.0,3944824.6,280549.06,180.0,1.0,2005.82,744.0,CIBIL,Medium,6.43,,,4330.19,1080.29,3.0,57519.6,2021-04-25,Transfer,Branch,183507.97,INR
CUST100275,ACC900275,Savings,2018-07-08,Frozen,,75.0,Rajasthan,697006,,Student,,2106600.61,1268772.58,8.0,,N,,N,Y,N,Jaipur Vaishali,,,0.0,0.0,0.0,Home Loan,3698804.32,48.0,,73976.09,120.0,1.0,3506.68,402.0,EQUIFAX,Very High,5.14,,,8161.36,1274.26,60.0,,2024-04-19,EMI,Branch,211035.9,GBP
CUST100276,ACC900276,Checking,2018-04-02,Active,M,74.0,Telangana,630367,,Salaried,Employer_156,2376151.78,1104951.51,7.0,Expired,,N,N,N,Y,Chennai East,,144.0,0.0,1.0,0.0,Auto Loan,4648358.29,84.0,4275290.23,92967.17,60.0,0.0,1290.8,621.0,,Very High,,,101028.77,5054.82,1689.39,37.0,52650.88,2024-10-02,Credit,Mobile App,49995.91,INR
CUST100277,ACC900277,Current,2023-07-29,Active,M,19.0,Telangana,956624,Retail,Retired,,506087.93,1877983.63,1.0,Verified,N,Y,,Y,,Hyderabad Banjara Hills,,139.0,0.0,0.0,0.0,Education Loan,879866.04,,864613.11,17597.32,,,0.0,586.0,CIBIL,Low,,,,1739.56,366.94,66.0,12979.45,2019-01-05,EMI,Mobile App,36490.25,INR
CUST100278,ACC900278,Savings,2018-05-15,Closed,,45.0,West Bengal,172058,Retail,,,,999933.39,3.0,Rejected,N,,,,N,Delhi North,,368.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,887.0,EQUIFAX,,3.51,,,4596.04,1469.45,29.0,63282.34,2024-03-24,EMI,Branch,168563.49,GBP
CUST100279,ACC900279,Current,2023-11-17,,F,27.0,Delhi,585175,Corporate,Student,,2672242.77,43715830.98,7.0,Rejected,,,Y,Y,Y,Hyderabad Banjara Hills,RM7,19.0,0.0,0.0,1.0,Personal Loan,3026512.99,60.0,2595646.97,60530.26,180.0,1.0,3825.77,481.0,EXPERIAN,High,,,,3272.14,1168.33,102.0,31115.27,2021-09-30,EMI,ATM,416525.33,GBP
CUST100280,ACC900280,Current,2021-04-23,Active,F,61.0,Maharashtra,798799,,Retired,,425593.76,47453.72,5.0,Expired,,,,,N,,,,,1.0,0.0,Personal Loan,1572537.61,24.0,1111673.18,31450.75,0.0,0.0,0.0,621.0,CIBIL,High,,,,14722.39,1403.26,,58079.99,2021-08-01,Transfer,Net Banking,103975.05,EUR
CUST100281,ACC900281,Current,2024-12-22,,F,67.0,West Bengal,403013,Retail,,,1115488.1,529213.34,1.0,Verified,,,Y,,Y,,,383.0,1.0,1.0,0.0,Personal Loan,2213757.48,60.0,346920.58,44275.15,0.0,0.0,0.0,644.0,EQUIFAX,Very High,,,,8227.8,85.9,96.0,71601.55,2018-07-07,EMI,NEFT,2744024.23,INR
CUST100282,ACC900282,Savings,2018-01-12,Active,,42.0,Rajasthan,693067,,,,,306046.59,5.0,Verified,N,N,,,,Kolkata West,,607.0,0.0,1.0,0.0,Education Loan,1074970.51,120.0,276323.15,21499.41,0.0,0.0,0.0,491.0,EXPERIAN,,2.57,,,13153.01,898.47,39.0,-27053.9,2018-05-11,Penalty,ATM,455436.38,EUR
CUST100283,ACC900283,Current,2019-11-18,Inactive,,71.0,Maharashtra,910682,Retail,,,2129387.77,17364.56,7.0,Rejected,N,,,Y,,,,716.0,1.0,0.0,0.0,Auto Loan,-748187.58,,-616817.18,-14963.75,120.0,1.0,3016.16,652.0,EXPERIAN,High,,,,11279.6,711.77,70.0,15308.03,2019-02-10,Credit,Mobile App,181388.48,INR
CUST100284,ACC900284,Savings,2024-02-21,Closed,,27.0,Tamil Nadu,208250,,Business Owner,,4413146.47,1837035.94,1.0,Rejected,Y,,N,N,N,Delhi North,,42.0,0.0,0.0,0.0,Home Loan,5088061.27,,58866950.66,101761.23,,,0.0,430.0,EXPERIAN,,6.18,,,11196.41,1999.32,19.0,20280.73,2021-02-15,Penalty,Branch,66090.54,INR
CUST100285,ACC900285,Recurring Deposit,2019-01-19,Closed,,21.0,Gujarat,188198,SME,Salaried,Employer_159,1427240.98,1698192.7,2.0,Expired,N,Y,N,Y,,Jaipur Vaishali,,310.0,1.0,,,Personal Loan,4658869.78,120.0,4057237.01,93177.4,0.0,0.0,0.0,323.0,CIBIL,Very High,,,,13404.65,116.05,113.0,38087.57,2019-10-14,Credit,Branch,,USD
CUST100286,ACC900286,Current,2021-05-15,Inactive,F,,Telangana,482384,SME,,,2027041.45,1550942.13,2.0,,Y,,N,N,Y,Mumbai Central,,207.0,0.0,0.0,,Auto Loan,91118.51,,23536.89,1822.37,90.0,1.0,3311.43,420.0,EQUIFAX,,,,,2254.63,1657.86,32.0,65549.17,2021-11-08,Transfer,NEFT,337280.36,INR
CUST100287,ACC900287,Checking,2018-11-14,Frozen,M,41.0,Telangana,489247,,Retired,,2182032.68,756757.36,2.0,Rejected,N,Y,N,,Y,Bangalore MG Road,,457.0,,0.0,0.0,,,,,,,,0.0,811.0,,,,,107500.88,5233.04,1893.77,91.0,60200.67,2021-10-06,Transfer,Branch,486640.42,INR
CUST100288,ACC900288,Savings,2020-09-08,Frozen,M,35.0,,372379,Retail,Salaried,Employer_175,1346672.78,228792.77,2.0,Pending,,N,,Y,N,Ahmedabad SG Highway,,,0.0,1.0,0.0,,,,,,30.0,0.0,451.77,,EXPERIAN,Low,7.2,,,11905.16,241.67,114.0,73790.24,2021-07-21,Debit,UPI,17839124.9,USD
CUST100289,ACC900289,Checking,2019-11-02,Active,F,61.0,Tamil Nadu,509747,HNI,Business Owner,,3457331.04,1544168.4,4.0,Verified,Y,N,,N,N,Chennai East,RM47,190.0,0.0,0.0,0.0,Education Loan,2269331.5,84.0,961271.63,45386.63,30.0,0.0,3354.19,347.0,EXPERIAN,High,,,212486.85,8880.42,448.56,119.0,2124.28,2023-10-28,Credit,ATM,13210.63,USD
CUST100290,ACC900290,Checking,2021-11-09,Closed,F,57.0,Delhi,616942,Retail,Retired,,4243544.94,1755605.93,8.0,Rejected,,,,,Y,Mumbai Central,,264.0,0.0,0.0,1.0,,,,,,120.0,1.0,70.06,494.0,CIBIL,Low,,,260554.38,14840.09,1582.95,109.0,56916.43,2020-06-28,Debit,NEFT,62017.47,EUR
CUST100291,ACC900291,Fixed Deposit,2020-03-31,Frozen,Other,34.0,Delhi,504086,Retail,Salaried,Employer_166,920445.65,1893919.28,7.0,Pending,,,N,Y,Y,Ahmedabad SG Highway,,520.0,0.0,0.0,,Personal Loan,4664241.77,60.0,1481334.01,93284.84,,,0.0,488.0,EQUIFAX,,,6.1,,,1345.88,48.0,68960.4,2020-05-14,Penalty,NEFT,25573.99,INR
CUST100292,ACC900292,Fixed Deposit,2020-07-27,Active,M,48.0,Rajasthan,693907,HNI,Salaried,Employer_65,1995533.71,928871.91,1.0,Pending,,N,N,,,Mumbai Central,RM14,502.0,,,0.0,Home Loan,4070424.96,84.0,689835.91,81408.5,0.0,0.0,0.0,650.0,,Very High,,7.49,,10039.97,187.53,72.0,48422.12,2024-08-17,EMI,NEFT,264983.81,GBP
CUST100293,ACC900293,Checking,2018-11-24,Frozen,M,29.0,Rajasthan,193351,Corporate,Salaried,Employer_199,2351046.87,928105.63,5.0,Expired,N,N,N,,N,Delhi North,RM13,436.0,0.0,,0.0,Business Loan,2709142.61,84.0,793342.0,54182.85,,,0.0,616.0,CIBIL,Very High,,,297944.63,6889.38,832.95,80.0,27639.35,2024-06-26,Debit,NEFT,112680.5,INR
CUST100294,ACC900294,Current,2021-09-16,,M,,Delhi,732795,,Salaried,Employer_81,1875880.48,79349.87,6.0,Pending,N,,N,Y,N,Bangalore MG Road,,722.0,0.0,0.0,1.0,Business Loan,2154096.71,24.0,422905.72,43081.93,0.0,0.0,0.0,689.0,EQUIFAX,High,,,,5378.73,508.61,88.0,46040.73,2021-12-03,Debit,Net Banking,269169.6,GBP
CUST100295,ACC900295,Current,2024-06-26,Inactive,,54.0,Maharashtra,248305,Corporate,Self-Employed,,4418876.06,1360502.02,8.0,Expired,Y,,,Y,,Jaipur Vaishali,RM7,208.0,0.0,0.0,0.0,Personal Loan,1161476.0,36.0,744935.93,23229.52,,,0.0,845.0,CIBIL,Very High,,,,12571.53,85.25,13.0,79382.31,2018-09-08,Credit,Mobile App,429318.12,EUR
CUST100296,ACC900296,Current,2022-05-31,,Other,56.0,Tamil Nadu,394209,HNI,Self-Employed,,1111362.44,1688545.18,3.0,Verified,Y,,,N,,Chennai East,RM49,156.0,1.0,0.0,,Education Loan,-1599792.59,48.0,-1424025.31,-31995.85,30.0,0.0,2598.09,635.0,,High,,,,5861.63,467.67,9.0,71397.51,2020-04-18,Debit,UPI,99453.48,INR
CUST100297,ACC900297,Fixed Deposit,2022-11-30,Active,Other,34.0,Telangana,430499,Corporate,Salaried,Employer_35,5138570.6,120811.19,2.0,Pending,N,N,Y,N,,Mumbai Central,RM48,657.0,1.0,0.0,0.0,,,,,,60.0,0.0,3817.46,467.0,EQUIFAX,Very High,,5.82,,,392.21,43.0,37325.98,2019-10-16,Debit,Branch,67650.95,USD
CUST100298,ACC900298,Checking,2018-08-18,Closed,M,29.0,Tamil Nadu,591950,,,,3631392.75,947900.22,2.0,Expired,,,Y,,N,Pune FC Road,,65.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,,,Very High,,,318866.68,4094.82,1252.58,102.0,7792.16,2019-06-27,Credit,UPI,29518165.21,INR
CUST100299,ACC900299,Checking,2021-07-21,Frozen,M,55.0,Telangana,256923,Corporate,Self-Employed,,1992578.14,522027.57,5.0,,,N,Y,Y,Y,Kolkata West,RM8,695.0,0.0,0.0,0.0,Personal Loan,2441136.16,24.0,1813899.29,48822.72,0.0,0.0,0.0,768.0,EXPERIAN,Low,,,101073.46,11112.28,281.02,88.0,61717.74,2018-10-30,Credit,IMPS,439843.69,INR
CUST100300,ACC900300,Current,2024-08-18,,F,30.0,Gujarat,518767,,Business Owner,,,1130783.45,4.0,Rejected,Y,N,,Y,Y,Ahmedabad SG Highway,,619.0,1.0,0.0,0.0,Auto Loan,1596638.99,60.0,841947.05,31932.78,,,0.0,312.0,,Medium,,,,13958.78,485.99,,1042.64,2023-09-10,Credit,NEFT,296572.78,INR
CUST100301,ACC900301,Savings,2022-02-19,Closed,M,28.0,,623767,,Business Owner,,2982126.13,1713962.13,4.0,Verified,,N,,Y,N,Mumbai Central,,106.0,0.0,0.0,0.0,Home Loan,821203.4,120.0,248590.79,16424.07,0.0,0.0,0.0,476.0,EXPERIAN,,2.82,,,9334.54,1819.03,48.0,26989.65,2024-03-07,Credit,NEFT,94650.27,INR
CUST100302,ACC900302,Recurring Deposit,2021-08-31,Frozen,Other,21.0,Delhi,744871,HNI,Retired,,1609619.17,,3.0,,Y,N,,N,,Delhi North,RM10,608.0,,0.0,0.0,,,,,,90.0,1.0,-326.62,814.0,,Medium,,,,9137.92,-50.17,61.0,68423.65,2022-05-08,Transfer,RTGS,463924.12,INR
CUST100303,ACC900303,Recurring Deposit,2023-11-28,Inactive,M,50.0,Tamil Nadu,316855,Retail,Student,,682855.72,1666572.55,3.0,Pending,Y,N,N,Y,Y,Jaipur Vaishali,,495.0,1.0,,0.0,,,,,,0.0,0.0,0.0,363.0,EQUIFAX,High,,,,12854.95,1079.39,95.0,42781.98,2019-01-30,Transfer,ATM,305813.81,USD
CUST100304,ACC900304,Savings,2023-09-03,Inactive,Other,74.0,Rajasthan,808372,Retail,Self-Employed,,1007243.19,1061299.46,5.0,,,,N,N,,Hyderabad Banjara Hills,,385.0,,0.0,1.0,Home Loan,1018681.17,48.0,850583.73,20373.62,180.0,1.0,548.86,529.0,EXPERIAN,,6.35,,,9303.6,819.76,76.0,44217.77,2018-03-23,EMI,RTGS,235298.37,INR
CUST100305,ACC900305,Fixed Deposit,2023-12-27,Closed,,57.0,Gujarat,712661,Corporate,Retired,,2898255.02,412485.89,6.0,,,,,,Y,Jaipur Vaishali,RM17,619.0,0.0,,0.0,Personal Loan,1710217.2,120.0,,34204.34,120.0,1.0,2300.59,439.0,,Very High,,6.62,,1258.47,1541.82,60.0,61786.34,2021-06-01,EMI,Net Banking,273355.19,INR
CUST100306,ACC900306,Recurring Deposit,2022-06-04,Frozen,M,28.0,Rajasthan,797267,HNI,Salaried,Employer_1,4066667.12,276625.07,7.0,Verified,Y,,N,,Y,Hyderabad Banjara Hills,RM28,514.0,0.0,1.0,0.0,Auto Loan,2652441.76,36.0,862862.57,53048.84,0.0,0.0,0.0,300.0,CIBIL,Low,,,,1662.2,741.05,39.0,48404.03,2019-03-11,EMI,NEFT,474870.53,GBP
CUST100307,ACC900307,Savings,2019-04-30,Frozen,M,44.0,West Bengal,427721,Retail,Self-Employed,,320746.45,711331.25,,Pending,,N,N,Y,Y,Chennai East,,140.0,0.0,0.0,0.0,Auto Loan,4814370.69,36.0,2911341.15,96287.41,30.0,0.0,1979.9,732.0,EQUIFAX,,3.58,,,9506.72,58.68,120.0,29215.84,2021-08-18,Interest,NEFT,287872.86,GBP
CUST100308,ACC900308,Current,2021-11-25,Inactive,F,62.0,Karnataka,341509,Corporate,,,188725.72,383730.28,6.0,Pending,,Y,N,N,N,Bangalore MG Road,RM41,144.0,0.0,1.0,0.0,,,,,,120.0,1.0,116953.42,446.0,,Medium,,,,6044.62,704.56,98.0,41888.5,2021-11-20,Penalty,NEFT,326478.26,INR
CUST100309,ACC900309,Fixed Deposit,2023-12-07,Frozen,F,64.0,Maharashtra,691947,HNI,Business Owner,,717698.3,734942.14,4.0,Verified,N,,Y,N,,Jaipur Vaishali,RM23,192.0,1.0,0.0,0.0,Business Loan,2405087.31,48.0,315759.75,48101.75,0.0,0.0,0.0,427.0,,Very High,,6.14,,8521.48,638.93,100.0,55928.41,2024-09-27,EMI,Mobile App,468458.11,USD
CUST100310,ACC900310,Current,2022-04-12,Closed,,48.0,Rajasthan,585239,HNI,Business Owner,,3792675.51,834007.47,5.0,Expired,,Y,Y,Y,Y,Jaipur Vaishali,RM9,192.0,,0.0,0.0,Personal Loan,1098552.04,60.0,933080.95,21971.04,60.0,0.0,1618.08,,CIBIL,High,,,,8837.92,1822.05,68.0,38599.72,2020-08-16,Debit,NEFT,48140.75,INR
CUST100311,ACC900311,Savings,2023-03-08,Inactive,M,66.0,Rajasthan,112466,,,,4515965.65,206656.83,8.0,,,,,Y,,Mumbai Central,,404.0,0.0,1.0,0.0,Education Loan,2512665.68,120.0,2274044.4,50253.31,0.0,0.0,0.0,514.0,,Medium,5.39,,,5822.15,1797.63,14.0,48585.25,2024-01-16,Transfer,Net Banking,449540.45,INR
CUST100312,ACC900312,Savings,2019-05-15,Inactive,M,55.0,Delhi,406078,Retail,Retired,,231049.47,1672879.19,8.0,Pending,,N,,N,N,Ahmedabad SG Highway,,342.0,,0.0,0.0,,,,,,60.0,0.0,2768.43,549.0,CIBIL,High,4.4,,,5834.15,1394.16,88.0,68494.82,2019-05-19,Transfer,ATM,160647.74,INR
CUST100313,ACC900313,Fixed Deposit,2020-09-07,,M,29.0,Karnataka,575306,HNI,,,1777364.17,591095.11,5.0,Expired,N,Y,,Y,N,Ahmedabad SG Highway,RM34,324.0,1.0,0.0,0.0,Home Loan,3453460.16,,1835404.95,69069.2,180.0,1.0,2394.22,687.0,CIBIL,High,,8.31,,710.78,358.97,31.0,14772.04,2020-11-16,Penalty,Net Banking,-156179.78,INR
CUST100314,ACC900314,Savings,2024-06-14,Inactive,,20.0,Rajasthan,476590,Retail,Self-Employed,,2633099.78,1858174.56,2.0,Expired,,N,Y,,N,Ahmedabad SG Highway,,290.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,477.0,,Very High,6.29,,,12950.66,48014.47,111.0,62549.36,2020-08-29,Interest,NEFT,387280.07,INR
CUST100315,ACC900315,Fixed Deposit,2018-02-27,Frozen,Other,63.0,,129529,Corporate,Business Owner,,2976391.89,1965073.42,,Verified,Y,,Y,Y,N,Chennai East,RM10,588.0,1.0,1.0,1.0,,,,,,90.0,1.0,4015.89,490.0,,Low,,7.76,,12681.03,328.08,33.0,74243.51,2019-11-29,Credit,Branch,301247.18,GBP
CUST100316,ACC900316,Checking,2020-01-21,Frozen,F,49.0,Tamil Nadu,214459,Corporate,Salaried,Employer_147,3809813.49,1693723.87,1.0,Pending,Y,Y,Y,,N,Pune FC Road,RM35,521.0,1.0,,0.0,Personal Loan,2194916.1,12.0,286360.58,43898.32,0.0,0.0,0.0,520.0,,Medium,,,172799.3,956.9,1817.45,,34404.16,2019-09-13,Credit,ATM,289482.98,INR
CUST100317,ACC900317,Savings,2022-05-16,Closed,,25.0,Karnataka,125277,Retail,Business Owner,,4206706.1,1406901.94,1.0,,N,N,Y,,N,Kolkata West,,708.0,0.0,0.0,0.0,Home Loan,4827819.07,24.0,,96556.38,30.0,0.0,899.75,716.0,EXPERIAN,Medium,4.03,,,12335.48,350.07,97.0,24541.57,2020-01-23,Debit,NEFT,44856.7,USD
CUST100318,ACC900318,Recurring Deposit,2024-01-22,Active,Other,20.0,Karnataka,383554,Retail,Salaried,Employer_147,662933.08,1990833.42,3.0,,Y,N,Y,N,,Delhi North,,120.0,,0.0,1.0,Home Loan,929200.79,60.0,697313.7,18584.02,30.0,0.0,3728.01,738.0,EXPERIAN,Very High,,,,253029.47,1537.82,48.0,70970.36,2023-02-12,Credit,UPI,263837.22,INR
CUST100319,ACC900319,Recurring Deposit,2023-12-02,,,45.0,Rajasthan,710242,Retail,Salaried,Employer_157,863875.26,2041017.21,2.0,,Y,Y,,N,Y,Kolkata West,,,,0.0,,,,,,,0.0,0.0,0.0,667.0,CIBIL,Low,,,,3664.82,1112.03,97.0,,2024-02-25,Debit,RTGS,416257.95,GBP
CUST100320,ACC900320,Recurring Deposit,2021-10-11,,Other,71.0,Rajasthan,156275,Corporate,Self-Employed,,4746803.18,935824.3,4.0,Verified,,,N,N,N,Chennai East,RM4,659.0,,1.0,0.0,Home Loan,169735.07,60.0,111289.13,3394.7,0.0,0.0,0.0,550.0,CIBIL,Low,,,,11361.43,899.63,66.0,25745.17,2022-02-21,Transfer,UPI,262276.65,EUR
CUST100321,ACC900321,Checking,2024-01-18,Inactive,M,27.0,Delhi,881857,Retail,Student,,3357700.11,1480425.51,3.0,Verified,,Y,N,Y,Y,Hyderabad Banjara Hills,,130.0,0.0,0.0,0.0,Education Loan,746714.66,24.0,405835.71,14934.29,120.0,1.0,263.71,667.0,,Very High,,,,9630.6,61.34,119.0,26325.37,2018-12-24,Interest,Mobile App,49577.99,INR
CUST100322,ACC900322,Savings,2021-12-08,Active,M,59.0,Gujarat,997503,HNI,Retired,,4510508.26,1445262.1,7.0,Expired,N,,N,N,,Kolkata West,RM18,636.0,0.0,,0.0,,,,,,30.0,0.0,2269.97,347.0,EXPERIAN,High,4.96,,,6479.71,1457.14,56.0,77427.16,2018-04-14,Interest,Net Banking,43555.69,INR
CUST100323,ACC900323,Fixed Deposit,2024-02-14,,,72.0,West Bengal,453750,Corporate,,,3975186.39,154394.43,3.0,,N,Y,Y,,N,Bangalore MG Road,RM33,66.0,,0.0,0.0,Personal Loan,143971696.42,24.0,113808000.81,2879433.93,30.0,0.0,3443.17,428.0,EQUIFAX,Medium,,8.88,,9717.39,1571.43,103.0,24546.68,2022-03-30,Credit,Mobile App,76528.61,INR
CUST100324,ACC900324,Recurring Deposit,2022-09-16,Active,M,,Rajasthan,681724,SME,Student,,2030089.42,1777047.46,1.0,Verified,,N,,Y,,Kolkata West,,107.0,0.0,0.0,0.0,Personal Loan,494525.53,48.0,335247.33,9890.51,0.0,0.0,0.0,330.0,,,,,,1495.85,418.66,78.0,534.29,2019-02-16,Credit,RTGS,472126.89,INR
CUST100325,ACC900325,Checking,2021-12-24,,F,66.0,,468991,,Salaried,Employer_142,3688818.37,568247.33,8.0,Rejected,Y,Y,N,,Y,Delhi North,,,1.0,0.0,0.0,Business Loan,1594588.92,24.0,259677.8,31891.78,60.0,0.0,2314.31,422.0,,Low,,,74295.89,11264.73,965.66,71.0,,2019-07-18,Interest,IMPS,379031.58,GBP
CUST100326,ACC900326,Current,2021-04-15,Closed,F,26.0,,124730,SME,Salaried,Employer_2,4255218.74,1572413.49,6.0,Rejected,,Y,N,,N,Chennai East,,435.0,,0.0,0.0,Education Loan,3047812.47,,930347.69,60956.25,120.0,1.0,4325.34,665.0,,Low,,,,14909.02,1481.01,15.0,48328.72,2019-08-05,Transfer,Net Banking,27296.43,EUR
CUST100327,ACC900327,Savings,2021-07-19,Active,F,24.0,Rajasthan,870023,SME,Salaried,Employer_82,4674359.04,1602135.03,6.0,Rejected,Y,N,,Y,,,,299.0,0.0,1.0,0.0,,,,,,30.0,0.0,1861.82,550.0,EQUIFAX,Medium,3.18,,,12051.37,641.52,70.0,7904.33,2021-02-05,EMI,IMPS,129740.1,INR
CUST100328,ACC900328,Current,2021-02-21,Inactive,,47.0,West Bengal,170881,HNI,Student,,-50199.76,-276511.27,7.0,Pending,Y,Y,N,,N,Mumbai Central,RM22,410.0,1.0,1.0,0.0,Home Loan,1887055.62,,1013195.94,37741.11,0.0,0.0,0.0,798.0,EQUIFAX,High,,,,14258.52,985.49,67.0,60885.36,2018-10-26,Interest,UPI,430623.19,GBP
CUST100329,ACC900329,Fixed Deposit,2019-07-21,Active,Other,31.0,Tamil Nadu,316260,Retail,Retired,,3699515.29,774968.74,8.0,Rejected,Y,N,Y,N,,Hyderabad Banjara Hills,,179.0,,0.0,0.0,Auto Loan,2738015.01,48.0,703428.79,54760.3,0.0,0.0,0.0,655.0,EXPERIAN,Very High,,7.84,,5412.82,1143.03,73.0,58401.96,2023-01-15,Transfer,RTGS,395337.52,INR
CUST100330,ACC900330,Fixed Deposit,2019-02-28,Inactive,M,71.0,Maharashtra,405350,HNI,Salaried,Employer_69,4177096.45,1165945.55,2.0,Verified,N,Y,N,Y,N,Jaipur Vaishali,RM14,469.0,0.0,0.0,,Personal Loan,337061.56,84.0,66721.54,6741.23,,,0.0,333.0,EXPERIAN,Very High,,6.69,,-136.21,,106.0,,2024-07-22,Debit,Mobile App,14761.79,INR
CUST100331,ACC900331,Current,2021-02-19,,,72.0,Telangana,,Retail,Business Owner,,4367210.95,1524715.13,7.0,Pending,N,,,,,Pune FC Road,,445.0,0.0,,0.0,Business Loan,76860.24,120.0,54584.49,1537.2,60.0,0.0,4230.37,863.0,CIBIL,High,,,,1953.24,764.32,28.0,10860.81,2023-07-14,Interest,Mobile App,433729.21,INR
CUST100332,ACC900332,Savings,2022-09-11,Inactive,F,41.0,Maharashtra,524484,HNI,Business Owner,,,,1.0,Pending,N,N,N,,,Chennai East,RM45,251.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,475.0,EXPERIAN,Medium,3.72,,,1087.95,1350.05,9.0,64550.85,2020-09-02,Transfer,ATM,123566.56,USD
CUST100333,ACC900333,Checking,2021-04-21,Frozen,F,28.0,Gujarat,248758,Corporate,Student,,778809.74,1185302.89,8.0,Pending,,,,N,N,Pune FC Road,RM40,234.0,1.0,0.0,0.0,Personal Loan,675061.42,60.0,114131.9,13501.23,60.0,0.0,669.42,702.0,EXPERIAN,Low,,,317552.03,2850.81,204.19,15.0,18978.77,2023-05-25,Transfer,IMPS,281266.18,INR
CUST100334,ACC900334,Savings,2024-05-28,Inactive,M,65.0,Delhi,747507,,,,1625625.61,327982.44,1.0,Expired,,,,N,N,Bangalore MG Road,,555.0,0.0,0.0,,Personal Loan,4228815.16,60.0,1130258.08,84576.3,0.0,0.0,0.0,350.0,,Low,6.36,,,324695.6,799.7,59.0,20237.64,2020-10-26,Debit,Mobile App,472575.85,INR
CUST100335,ACC900335,Fixed Deposit,2021-01-31,,M,39.0,Tamil Nadu,926341,SME,,,3846578.07,1063772.6,5.0,Expired,Y,N,Y,N,,Chennai East,,427.0,0.0,0.0,,Education Loan,3533418.82,36.0,403212.22,70668.38,0.0,0.0,0.0,472.0,EQUIFAX,Medium,,5.69,,6072.27,,110.0,59526.92,2019-11-23,Debit,Mobile App,94207.49,INR
CUST100336,ACC900336,Checking,2022-12-22,Frozen,M,43.0,West Bengal,194509,SME,Retired,,1421453.2,1655089.49,5.0,Pending,,N,Y,N,Y,Jaipur Vaishali,,228.0,0.0,0.0,0.0,Personal Loan,945530.55,12.0,104972.13,18910.61,0.0,0.0,0.0,551.0,EXPERIAN,Low,,,63811.99,12543.2,265.02,22.0,12465.7,2024-08-21,EMI,Branch,422689.48,INR
CUST100337,ACC900337,Checking,2020-03-22,Inactive,,59.0,Maharashtra,407675,Retail,Retired,,1534613.05,263846.99,8.0,,,N,,N,N,Jaipur Vaishali,,140.0,0.0,0.0,,Auto Loan,1361964.7,48.0,679049.07,27239.29,90.0,1.0,835.07,788.0,CIBIL,Low,,,90157.83,2599.33,547.54,88.0,61221.66,2018-07-04,EMI,UPI,418938.32,INR
CUST100338,ACC900338,Recurring Deposit,2024-05-14,,M,47.0,Karnataka,191360,,Student,,1157050.2,,8.0,Rejected,Y,N,,Y,N,Kolkata West,,584.0,1.0,,0.0,Home Loan,3110575.76,84.0,1533089.99,62211.52,90.0,1.0,4354.62,540.0,CIBIL,High,,,,6028.42,934.89,4.0,-14110.09,2018-07-24,EMI,UPI,433262.56,EUR
CUST100339,ACC900339,Savings,2019-09-03,,,62.0,Gujarat,626785,SME,,,3042514.25,25774614.09,7.0,Rejected,,N,,,,Pune FC Road,,47.0,0.0,0.0,0.0,,,,,,180.0,1.0,4349.16,597.0,EQUIFAX,Medium,6.0,,,13903.24,362.79,112.0,2776.97,2020-10-12,Transfer,IMPS,445797.02,INR
CUST100340,ACC900340,Fixed Deposit,2020-04-20,Inactive,M,37.0,Telangana,906841,SME,Retired,,3666836.58,997581.76,1.0,Verified,N,Y,,Y,N,Ahmedabad SG Highway,,468.0,,0.0,0.0,,,,,,60.0,0.0,2998.84,630.0,EQUIFAX,Medium,,6.61,,2571.11,1837.35,17.0,3078704.74,2024-04-16,Penalty,RTGS,378676.56,INR
CUST100341,ACC900341,Recurring Deposit,2022-09-29,Closed,Other,28.0,Karnataka,810725,,Student,,2922400.61,1454174.25,4.0,Pending,,Y,N,,N,Bangalore MG Road,,540.0,0.0,,0.0,Personal Loan,4995604.97,84.0,1802108.1,99912.1,0.0,0.0,0.0,667.0,,High,,,,10694.13,-640.97,,-11324.14,2024-01-16,Debit,IMPS,1107.43,USD
