transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag
328,146,1245.52,Wire,2025-08-05 13:39:01,NL,AE,0,0,0,0,0
329,1173,145.06,Check,2025-07-30 19:28:53,DE,NL,0,0,0,0,0
330,736,10109.71,Check,2025-07-18 03:32:15,NL,AE,0,0,0,0,0
331,1228,1768.37,SWIFT,2025-09-21 09:46:52,SD,AU,0,0,0,0,0
332,1775,3140.74,ACH,2025-07-14 01:50:25,AF,NL,0,0,0,0,0
333,1671,4245.15,SWIFT,2025-08-06 18:02:22,CN,CN,0,0,0,0,0
334,1656,4029.73,SWIFT,2025-08-07 09:40:04,AF,JP,0,0,0,0,0
335,1108,690.67,SWIFT,2025-07-15 19:57:12,UK,AE,0,0,0,0,0
336,223,1173.66,ACH,2025-09-11 21:00:15,SY,CH,0,0,0,0,0
337,1682,6366.07,ACH,2025-08-15 10:57:15,IR,CA,0,0,0,0,0
338,329,5388.9,Check,2025-07-13 15:27:48,CH,US,0,0,0,0,0
339,1713,568.34,Check,2025-07-08 06:31:44,SY,UK,0,0,0,0,0
340,1835,1204.95,Check,2025-08-06 18:15:58,FR,IN,0,0,0,0,0
341,236,2100.51,Wire,2025-08-18 05:43:23,RU,AE,0,0,0,0,0
342,1064,2193.53,Wire,2025-08-17 08:13:54,KP,DE,0,0,0,0,0
343,1575,4072.2,ACH,2025-09-19 10:34:21,RU,JP,0,0,0,0,0
344,1259,1866.74,SWIFT,2025-08-24 20:39:38,AU,RU,1,0,0,0,0
345,1073,1054.22,Wire,2025-07-10 02:12:49,AE,US,0,0,0,1,0
346,1027,2133.19,Wire,2025-09-17 16:39:04,RU,LB,0,0,0,0,0
347,1872,1787.58,ACH,2025-08-28 20:45:03,NL,CN,0,0,0,0,0
348,1550,2366.39,SWIFT,2025-07-30 20:10:35,SD,NL,0,0,0,0,0
349,47,897.19,SWIFT,2025-07-24 18:52:08,DE,DE,0,0,0,0,0
350,1030,1216.7,Wire,2025-09-13 22:28:51,SY,CA,0,0,0,0,0
351,1885,2139.82,Check,2025-08-31 04:19:39,US,SG,0,0,0,0,0
352,1632,986.4,SWIFT,2025-07-24 16:15:59,RU,LB,0,0,0,0,0
353,1362,2441.72,SWIFT,2025-07-07 04:13:26,IN,AU,0,0,0,0,0
354,991,1712.12,Check,2025-09-02 08:49:41,RU,CH,0,0,0,0,0
355,1607,1448.19,ACH,2025-09-24 01:19:33,FR,DE,0,0,0,0,0
356,1503,9412.35,Wire,2025-08-06 16:58:41,VE,SY,1,0,1,0,0
357,331,1444.69,SWIFT,2025-07-21 08:00:06,JP,AU,0,0,0,0,0
358,450,6349.66,Wire,2025-09-06 01:12:11,CA,CA,0,0,0,0,0
359,1459,7317.38,Wire,2025-07-26 14:11:08,FR,IN,0,0,0,0,0
360,1297,970.92,Check,2025-07-09 17:18:02,VE,SG,0,0,0,0,0
361,1922,10284.29,Check,2025-09-19 05:49:55,AE,AU,0,0,0,0,0
362,846,1896.6,ACH,2025-07-06 10:55:51,SD,IN,0,0,0,0,0
363,182,4305.82,ACH,2025-09-14 02:20:25,SG,NL,0,0,0,0,0
364,493,1789.05,Wire,2025-09-17 03:39:06,FR,JP,0,0,0,0,0
365,157,820.53,SWIFT,2025-09-30 00:04:47,AE,IN,0,0,0,0,0
366,833,2532.63,Check,2025-07-29 08:56:58,DE,AE,0,0,0,0,0
367,692,10625.9,SWIFT,2025-09-25 15:20:09,CN,CH,0,0,0,0,0
368,456,3636.93,Check,2025-09-17 11:16:08,UK,UK,0,0,0,0,0
369,453,479.62,SWIFT,2025-08-03 02:30:08,KP,NL,0,0,0,0,0
370,1882,4279.79,ACH,2025-08-11 02:56:56,DE,FR,0,0,0,0,0
371,1514,1435.51,ACH,2025-07-08 11:10:39,CA,SG,0,0,0,0,0
372,1653,12650.27,Wire,2025-09-24 05:11:54,IN,SG,0,0,0,0,0
373,1447,208.86,ACH,2025-09-21 11:23:28,US,FR,0,0,0,0,0
374,908,1126.95,ACH,2025-08-08 06:36:18,FR,JP,0,0,0,0,0
375,222,1059.31,ACH,2025-08-31 06:38:05,VE,CA,0,0,0,0,0
376,1611,125.14,SWIFT,2025-08-21 19:23:13,CA,NL,0,0,0,0,0
377,1676,3829.61,Wire,2025-07-03 03:08:16,SG,DE,0,0,0,0,0
378,571,51457.79,ACH,2025-09-02 21:11:47,UK,UK,0,0,0,0,0
379,1783,1005.5,Check,2025-09-23 20:39:03,IN,NL,0,0,0,0,0
380,1704,2181.36,Wire,2025-09-10 03:46:27,AE,AE,0,0,0,0,0
381,760,98.7,Wire,2025-07-13 03:00:22,AE,DE,0,0,0,0,0
382,1970,2352.41,ACH,2025-07-20 15:17:50,RU,CN,0,0,0,0,0
383,630,1780.92,Check,2025-07-14 22:43:09,CH,JP,0,0,0,0,0
384,1559,2199.95,SWIFT,2025-09-03 08:52:09,CA,AU,0,0,0,0,0
385,1729,1269.39,Check,2025-08-22 08:59:10,CN,IN,0,0,0,0,0
386,1004,6811.36,Check,2025-09-10 14:18:17,IN,AU,0,0,0,0,0
387,423,54.44,ACH,2025-07-16 15:30:05,IN,CH,0,0,0,0,0
388,1193,3129.1,Check,2025-09-16 04:18:32,DE,AU,0,0,0,0,0
389,1698,2695.2,ACH,2025-07-13 16:15:03,AF,SG,0,0,0,0,0
390,1824,51.15,ACH,2025-09-30 20:17:40,CH,UK,0,0,0,0,0
391,108,21.7,ACH,2025-07-31 16:01:57,IR,AU,0,0,0,0,0
392,688,1708.19,ACH,2025-08-27 23:00:21,DE,UK,0,0,0,0,0
393,394,1850.3,Check,2025-09-06 11:48:06,AU,NL,0,0,0,0,0
394,119,488.32,ACH,2025-08-30 14:09:17,DE,CA,0,0,0,0,0
395,607,1113.4,SWIFT,2025-09-02 23:50:37,SY,JP,0,0,0,0,0
396,201,262.4,Wire,2025-07-03 18:53:36,AF,SG,0,0,0,0,0
397,121,2420.81,Wire,2025-07-08 14:55:57,IN,CN,0,0,0,0,0
398,1242,2286.25,Check,2025-08-04 08:22:34,UK,NL,0,0,0,0,0
399,1170,259.28,ACH,2025-07-03 21:02:12,SG,FR,0,0,0,0,0
400,1881,3450.18,SWIFT,2025-07-18 16:46:32,SD,SG,0,0,0,0,0
401,1564,5830.45,ACH,2025-07-14 21:14:33,VE,NL,0,0,0,0,0
402,128,1373.06,Wire,2025-07-08 00:49:56,KP,IN,0,0,0,0,0
403,1006,1885.94,ACH,2025-07-21 10:29:27,VE,CN,0,0,0,0,0
404,1748,855.29,Wire,2025-08-23 03:02:25,LB,US,0,0,0,0,0
405,227,5431.85,SWIFT,2025-08-03 13:03:04,SG,NL,0,0,0,0,0
406,1619,109.19,Wire,2025-09-14 08:30:25,UK,AU,0,0,0,0,0
407,1531,2774.34,Wire,2025-09-29 06:58:58,SY,US,0,0,0,0,0
408,1416,394.82,SWIFT,2025-09-26 16:42:34,US,AU,0,0,0,1,0
409,1064,1040.44,Wire,2025-07-20 02:36:29,KP,US,0,0,0,0,0
410,1431,613.59,SWIFT,2025-08-19 21:01:16,NL,AE,0,0,0,0,0
411,1052,584.92,SWIFT,2025-09-06 19:21:57,AF,AE,0,0,0,0,0
412,348,5041.9,Check,2025-09-06 19:25:43,IN,DE,0,0,0,0,0
413,486,377.7,SWIFT,2025-08-14 07:41:53,DE,CA,0,0,0,0,0
414,1858,1252.71,SWIFT,2025-09-12 12:13:52,CN,JP,0,0,0,0,0
415,765,63.51,Check,2025-09-26 22:05:04,AU,NL,0,0,0,0,0
416,1715,4522.4,SWIFT,2025-09-20 13:25:04,CA,JP,0,0,0,0,0
417,1177,3389.02,Check,2025-07-24 12:43:07,JP,IN,0,0,0,0,0
418,1649,3179.93,Wire,2025-09-06 22:41:39,FR,US,0,0,0,0,0
419,1975,247.29,Wire,2025-08-25 06:11:29,IN,CA,0,0,0,0,0
420,1049,501.44,ACH,2025-08-26 22:16:52,SD,IN,0,0,0,0,0
421,632,1209.13,SWIFT,2025-08-31 14:53:45,VE,CH,0,0,0,0,0
422,1691,2255.31,Check,2025-07-26 13:10:22,SD,AU,0,0,0,0,0
423,913,868.3,ACH,2025-08-17 15:02:49,JP,NL,0,0,0,0,0
424,329,2159.19,ACH,2025-07-05 18:15:46,CH,AE,0,0,0,0,0
425,73,1715.5,ACH,2025-09-03 04:16:12,US,DE,0,0,0,0,0
426,1001,739.9,ACH,2025-07-09 20:18:54,CN,NL,0,0,0,0,0
427,218,488.44,ACH,2025-09-20 13:52:43,IN,CH,0,0,0,0,0
428,1102,1066.0,ACH,2025-09-13 16:09:41,IR,UK,0,0,0,0,0
429,252,1036.23,Wire,2025-07-08 22:39:51,SD,JP,0,0,0,0,0
430,827,8102.71,ACH,2025-07-24 19:57:43,CN,DE,0,0,0,0,0
431,1920,2000.96,SWIFT,2025-09-20 13:02:39,AF,CN,0,0,0,0,0
432,1556,4065.29,Check,2025-08-16 18:28:25,VE,NL,0,0,0,0,0
433,333,642.11,ACH,2025-07-22 18:01:57,IR,VE,1,0,0,0,0
434,1502,96.54,ACH,2025-08-22 21:05:32,JP,CA,0,0,0,0,0
435,329,9207.6,ACH,2025-08-28 10:51:18,CH,UK,0,0,1,1,0
436,991,17519.28,Check,2025-09-01 20:37:21,RU,FR,0,0,0,0,0
437,671,2361.21,Wire,2025-08-25 17:27:32,VE,US,0,0,0,0,0
438,1591,1044.43,Wire,2025-08-30 09:30:31,IR,CA,0,0,0,0,0
439,1713,583.8,Wire,2025-08-11 06:39:50,SY,SG,0,0,0,0,0
440,1430,2339.17,Check,2025-07-09 19:27:02,SG,JP,0,0,0,1,0
441,331,258.59,SWIFT,2025-09-08 07:28:05,JP,IN,0,0,0,0,0
442,1533,3648.07,Wire,2025-09-04 11:11:07,CH,NL,0,0,0,0,0
443,457,1148.51,Check,2025-07-16 16:49:05,CH,AU,0,0,0,0,0
444,1721,3197.97,SWIFT,2025-07-28 07:04:09,IN,US,0,0,0,0,0
445,126,3530.34,Wire,2025-09-12 09:30:56,JP,NL,0,0,0,0,0
446,711,2802.5,Check,2025-07-11 13:54:25,AU,KP,1,1,0,0,0
447,732,1064.68,SWIFT,2025-09-19 12:40:02,FR,CN,0,0,0,0,0
448,676,111.57,ACH,2025-07-29 01:02:32,IR,DE,0,0,0,0,0
449,1423,2665.95,Check,2025-08-21 14:59:23,VE,US,0,0,0,0,0
450,1371,174.93,ACH,2025-07-30 13:26:49,IR,AE,0,0,0,0,0
451,1733,905.18,Wire,2025-07-03 20:06:06,AU,DE,0,0,0,0,0
452,613,162.88,SWIFT,2025-07-16 06:22:57,AE,AU,0,0,0,0,0
453,1200,27664.96,Wire,2025-07-22 19:07:31,CA,SG,0,0,0,0,0
454,1542,2709.3,SWIFT,2025-09-21 06:28:01,AU,DE,0,0,0,0,0
455,1859,19779.75,ACH,2025-09-11 16:57:19,SG,CN,0,0,0,0,0
456,707,2796.78,Wire,2025-07-28 15:05:57,SY,VE,1,0,0,0,0
457,343,10746.15,SWIFT,2025-07-30 06:26:12,IR,UK,0,0,0,0,0
458,643,1899.54,ACH,2025-07-27 23:12:58,FR,JP,0,0,0,0,0
459,1146,5990.13,Check,2025-08-18 12:04:13,SY,NL,0,0,0,0,0
460,1041,1345.34,Wire,2025-09-13 04:48:22,NL,CA,0,0,0,0,0
461,1857,1398.02,Wire,2025-09-25 07:23:17,UK,JP,0,0,0,0,0
462,1327,1017.29,ACH,2025-09-07 20:35:49,AF,CN,0,0,0,0,0
463,159,13018.83,Check,2025-09-06 00:27:24,SG,AU,0,0,0,0,0
464,567,1667.56,ACH,2025-09-10 20:35:20,DE,SG,0,0,0,0,0
465,828,258.15,SWIFT,2025-07-07 15:20:04,VE,LB,0,0,0,0,0
466,1998,7041.17,Check,2025-09-26 00:24:25,AF,AE,0,0,0,0,0
467,647,303.71,ACH,2025-09-02 18:58:41,RU,SG,0,0,0,0,0
468,378,7187.2,Check,2025-08-02 06:54:10,SG,DE,0,0,0,0,0
469,812,1075.43,SWIFT,2025-09-26 04:06:53,JP,AU,0,0,0,0,0
470,1892,2921.91,Wire,2025-08-10 15:57:37,SD,CH,0,0,0,1,0
471,1470,918.32,ACH,2025-07-10 02:51:11,NL,AE,0,0,0,0,0
472,1033,1131.52,SWIFT,2025-09-04 17:32:47,DE,CH,0,0,0,0,0
473,1581,1322.06,Wire,2025-08-14 20:21:27,AE,IN,0,0,0,0,0
474,41,9121.89,Wire,2025-08-31 10:16:15,NL,FR,0,0,1,0,0
475,1989,994.51,SWIFT,2025-08-26 01:48:39,NL,AF,0,0,0,0,0
476,1228,1592.51,Wire,2025-09-14 04:33:50,SD,IN,0,0,0,0,0
477,399,155.69,SWIFT,2025-08-10 22:06:41,VE,CA,0,0,0,0,0
478,1144,6.52,SWIFT,2025-07-10 19:19:10,SG,US,0,0,0,0,0
479,532,1724.38,ACH,2025-08-08 04:40:49,US,AU,0,0,0,0,0
480,1873,2067.82,SWIFT,2025-07-15 21:41:48,SY,AE,0,0,0,0,0
481,165,2691.7,SWIFT,2025-07-10 15:59:57,IR,SG,0,0,0,0,0
482,1351,711.61,Wire,2025-09-28 10:11:06,IN,AE,0,0,0,0,0
483,1901,1566.81,Check,2025-09-25 00:00:49,SG,US,0,0,0,1,0
484,933,1586.84,Wire,2025-09-19 12:09:08,KP,FR,0,0,0,0,0
485,1602,705.55,SWIFT,2025-07-27 15:08:15,VE,AE,0,0,0,0,0
486,375,1515.48,Check,2025-07-26 13:41:33,SY,AU,0,0,0,0,0
487,382,242.15,Wire,2025-07-14 11:42:01,CA,SG,0,0,0,0,0
488,1303,2549.83,Check,2025-09-08 23:32:47,VE,FR,0,0,0,0,0
489,567,2833.2,Wire,2025-07-25 12:48:28,DE,AU,0,0,0,0,0
490,188,336.34,Check,2025-09-04 21:43:49,CH,US,0,0,0,0,0
491,187,52.84,Wire,2025-09-23 15:03:09,CA,CH,0,0,0,0,0
492,384,136.24,ACH,2025-08-19 15:56:25,RU,JP,0,0,0,0,0
493,832,2103.5,SWIFT,2025-08-09 03:20:05,SD,AF,0,0,0,0,0
494,1203,645.84,ACH,2025-07-21 23:11:05,NL,FR,0,0,0,0,0
495,1862,510.54,ACH,2025-09-04 10:03:56,FR,FR,0,0,0,0,0
496,1525,2590.93,ACH,2025-08-13 13:41:58,JP,UK,0,0,0,0,0
497,703,325.74,Check,2025-07-07 20:53:56,SD,DE,0,0,0,0,0
498,1980,580.13,SWIFT,2025-08-28 05:17:25,AU,CA,0,0,0,0,0
499,243,2364.42,SWIFT,2025-08-21 15:07:02,RU,CA,0,0,0,0,0
500,939,1959.59,SWIFT,2025-09-02 03:27:02,JP,CH,0,0,0,0,0
501,322,736.74,ACH,2025-09-20 03:25:35,CA,DE,0,0,0,0,0
502,1372,1209.83,Wire,2025-07-06 21:27:26,FR,JP,0,0,0,0,0
503,456,1156.64,ACH,2025-07-17 10:27:18,UK,UK,0,0,0,0,0
504,1697,946.07,Check,2025-07-23 18:08:30,RU,AU,0,0,0,0,0
505,1841,661.29,Wire,2025-09-01 12:57:18,US,AU,0,0,0,0,0
506,582,4360.92,ACH,2025-07-14 02:08:07,AF,US,0,0,0,0,0
507,259,245.86,ACH,2025-08-23 00:22:06,CN,CA,0,0,0,1,0
508,1758,1494.82,Check,2025-09-09 20:13:20,CH,CN,0,0,0,0,0
509,1651,449.8,Wire,2025-08-22 10:23:53,IN,AU,0,0,0,0,0
510,1239,1150.32,Wire,2025-09-01 16:10:30,AF,CN,0,0,0,0,0
511,890,3084.11,ACH,2025-08-11 15:31:41,CN,CH,0,0,0,0,0
512,1498,2396.19,Check,2025-08-08 10:53:11,SG,IN,0,0,0,0,0
513,1597,1486.12,Wire,2025-09-10 02:21:13,KP,RU,1,0,0,0,0
514,772,62241.13,Wire,2025-09-19 07:18:42,SY,CH,0,0,0,0,0
515,1024,13877.54,Wire,2025-09-15 21:15:21,SY,NL,0,0,0,0,0
516,946,150.34,ACH,2025-07-29 03:26:35,CH,IN,0,0,0,0,0
517,138,1383.34,Wire,2025-07-18 08:16:47,SD,IN,0,0,0,0,0
518,412,1131.53,SWIFT,2025-07-04 15:58:13,CH,UK,0,0,0,0,0
519,1736,50.39,Check,2025-09-24 18:24:35,KP,CA,0,0,0,0,0
520,726,7076.24,SWIFT,2025-07-25 00:04:30,LB,SG,0,0,0,0,0
521,345,3558.57,SWIFT,2025-08-27 23:59:00,SG,AE,0,0,0,0,0
522,1044,31323.17,Wire,2025-08-05 03:15:59,VE,IN,0,0,0,0,0
523,354,2764.34,SWIFT,2025-08-15 21:19:23,CH,CA,0,0,0,0,0
524,792,1193.3,Check,2025-08-22 23:46:49,NL,NL,0,0,0,0,0
525,1100,283.67,ACH,2025-07-22 13:08:17,CN,AU,0,0,0,0,0
526,1757,3518.97,Check,2025-09-03 16:24:26,SY,CN,0,0,0,0,0
527,674,3709.69,SWIFT,2025-09-18 12:32:36,CH,DE,0,0,0,0,0
528,649,261.45,Check,2025-08-23 03:12:02,DE,CH,0,0,0,0,0
529,1062,961.05,SWIFT,2025-07-26 09:38:27,CH,IN,0,0,0,0,0
530,756,1525.41,Check,2025-07-13 13:11:58,AE,CA,0,0,0,1,0
531,774,4427.0,Check,2025-07-23 08:40:06,US,JP,0,0,0,1,0
532,1187,4677.29,Wire,2025-07-06 13:55:45,DE,UK,0,0,0,0,0
533,371,968.29,Wire,2025-07-09 04:40:51,LB,FR,0,0,0,0,0
534,313,1013.36,SWIFT,2025-09-16 15:44:33,AF,CA,0,0,0,0,0
535,1165,12623.17,Wire,2025-09-03 04:44:56,VE,CN,0,0,0,0,0
536,835,3546.75,ACH,2025-08-05 07:18:37,FR,UK,0,0,0,0,0
537,446,744.8,Check,2025-09-30 01:29:01,AF,IN,0,0,0,0,0
538,1510,731.43,Wire,2025-09-05 08:02:53,AU,NL,0,0,0,0,0
539,213,325.12,ACH,2025-08-26 21:25:44,IR,CN,0,0,0,0,0
540,374,2031.87,Check,2025-08-12 08:14:14,SD,JP,0,0,0,0,0
541,119,4857.7,SWIFT,2025-08-24 08:53:46,DE,CA,0,0,0,0,0
542,71,4426.4,ACH,2025-09-17 21:24:59,CN,SG,0,0,0,0,0
543,1411,1252.21,Check,2025-08-06 07:16:58,AF,AE,0,0,0,0,0
544,1953,2327.63,Check,2025-09-25 21:40:30,DE,SY,1,0,0,0,0
545,1504,2795.57,Wire,2025-07-16 17:38:37,JP,DE,0,0,0,0,0
546,1974,1302.33,Wire,2025-07-13 09:42:33,FR,IN,0,0,0,0,0
547,391,111.53,Check,2025-08-12 05:01:58,UK,CH,0,0,0,0,0
548,1099,1783.17,Wire,2025-08-12 00:52:42,AU,CN,0,0,0,0,0
549,269,3482.16,ACH,2025-07-28 07:01:30,AU,SG,0,0,0,0,0
550,779,3186.13,SWIFT,2025-07-04 02:13:10,FR,FR,0,0,0,0,0
551,1111,2601.93,Check,2025-08-20 05:46:54,NL,IN,0,0,0,0,0
552,1523,191.21,Wire,2025-07-16 06:52:18,NL,IN,0,0,0,0,0
553,190,664.74,Check,2025-07-04 09:58:15,CA,FR,0,0,0,0,0
554,390,2159.05,Wire,2025-08-26 19:25:06,CA,SG,0,0,0,0,0
555,994,3810.9,Wire,2025-08-27 18:52:09,IN,AE,0,0,0,0,0
556,1690,748.82,ACH,2025-09-12 10:53:17,US,US,0,0,0,0,0
557,268,1035.4,Wire,2025-09-17 14:06:29,LB,DE,0,0,0,0,0
558,86,8120.18,SWIFT,2025-08-19 21:50:06,FR,NL,0,0,0,0,0
559,1092,3729.55,Wire,2025-07-26 23:22:06,RU,FR,0,0,0,0,0
560,1436,1435.78,SWIFT,2025-07-30 19:15:17,SD,FR,0,0,0,0,0
561,1454,1785.26,Check,2025-09-17 01:21:18,LB,CN,0,0,0,0,0
562,178,5746.41,ACH,2025-09-22 14:12:14,CN,NL,0,0,0,0,0
563,1505,2601.19,Wire,2025-07-08 03:47:10,DE,CN,0,0,0,0,0
564,855,444.55,Check,2025-08-17 13:57:22,AF,DE,0,0,0,0,0
565,1442,305.6,Check,2025-09-23 05:54:57,SY,CA,0,0,0,0,0
566,1017,21116.82,SWIFT,2025-09-26 07:25:26,FR,FR,0,0,0,0,0
567,1043,1862.71,ACH,2025-09-15 06:37:50,SD,SG,0,0,0,0,0
568,303,2406.39,Wire,2025-08-16 13:11:02,SY,IN,0,0,0,0,0
569,1683,2836.74,Check,2025-07-11 18:09:22,KP,NL,0,0,0,0,0
570,159,607.28,ACH,2025-07-22 17:59:38,SG,CH,0,0,0,0,0
571,27,53642.63,ACH,2025-08-12 07:12:04,LB,DE,0,0,0,0,0
572,449,178.12,ACH,2025-09-11 14:25:18,AE,US,0,0,0,0,0
573,539,1201.28,Check,2025-09-24 22:25:44,CH,CN,0,0,0,0,0
574,1146,18151.0,Wire,2025-07-24 23:28:29,SY,SG,0,0,0,0,0
575,1765,4836.56,SWIFT,2025-09-26 06:34:20,IN,DE,0,0,0,0,0
576,1836,3934.86,ACH,2025-09-16 07:49:44,CA,IN,0,0,0,0,0
577,1653,349.45,SWIFT,2025-08-17 20:28:10,IN,AE,0,0,0,0,0
578,1449,136.46,ACH,2025-07-09 05:15:34,CA,SG,0,0,0,0,0
579,548,1038.77,Check,2025-07-10 16:53:17,LB,CA,0,0,0,0,0
580,806,1059.32,SWIFT,2025-09-22 03:39:54,AF,UK,0,0,0,0,0
581,407,3056.63,Wire,2025-08-26 19:00:33,LB,JP,0,0,0,0,0
582,996,255.28,SWIFT,2025-09-07 02:40:58,JP,CH,0,0,0,0,0
583,251,2759.2,ACH,2025-09-21 22:47:47,JP,AE,0,0,0,0,0
584,732,2811.99,ACH,2025-07-17 06:03:45,FR,AU,0,0,0,0,0
585,826,1079.13,Wire,2025-09-22 03:35:10,AF,IN,0,0,0,0,0
586,44,5717.53,ACH,2025-09-19 19:01:05,US,US,0,0,0,0,0
587,1120,1161.65,SWIFT,2025-07-29 02:35:23,SD,AU,0,0,0,0,0
588,182,711.3,SWIFT,2025-09-02 22:21:08,SG,SG,0,0,0,0,0
589,1032,442.55,Wire,2025-08-20 18:59:38,SD,UK,0,0,0,0,0
590,873,1463.97,Wire,2025-09-13 19:28:19,DE,US,0,0,0,0,0
591,246,1939.76,ACH,2025-08-09 21:59:41,AU,IN,0,0,0,0,0
592,693,601.17,SWIFT,2025-07-14 18:04:26,IR,CA,0,0,0,0,0
593,1266,242.48,ACH,2025-08-09 08:07:46,SY,AE,0,0,0,0,0
594,1593,808.6,ACH,2025-08-05 03:09:47,FR,RU,1,0,0,0,0
595,1275,1803.83,ACH,2025-08-05 19:57:57,AE,JP,0,0,0,0,0
596,1936,879.68,Check,2025-07-29 10:20:03,FR,DE,0,0,0,0,0
597,1932,817.83,Wire,2025-07-26 13:29:04,DE,US,0,0,0,0,0
598,1913,1221.49,ACH,2025-07-21 16:16:42,RU,AU,0,0,0,0,0
599,1002,6544.32,ACH,2025-08-12 17:37:22,FR,NL,0,0,0,0,0
600,1786,115.48,SWIFT,2025-07-27 13:38:59,AU,AE,0,0,0,0,0
601,1880,1752.98,Check,2025-09-08 11:58:16,SG,AU,0,0,0,0,0
602,608,1735.01,Check,2025-08-17 11:12:56,JP,JP,0,0,0,0,0
603,609,933.87,SWIFT,2025-07-18 23:45:27,CN,IN,0,0,0,0,0
604,1385,655.69,Wire,2025-07-10 04:02:33,CA,CN,0,0,0,0,0
605,602,795.58,ACH,2025-09-04 20:01:49,SY,AE,0,0,0,0,0
606,1865,6794.16,SWIFT,2025-09-08 11:20:08,CH,US,0,0,0,0,0
607,1526,607.84,ACH,2025-08-11 06:53:28,AE,CH,0,0,0,0,0
608,290,26.71,ACH,2025-08-31 00:23:44,CH,JP,0,0,0,0,0
609,245,5298.5,SWIFT,2025-09-11 02:21:46,SY,US,0,0,0,0,0
610,1964,21841.27,SWIFT,2025-07-23 04:09:51,FR,US,0,0,0,0,0
611,1092,1217.4,SWIFT,2025-09-01 21:28:58,RU,JP,0,0,0,0,0
612,446,137.8,Check,2025-08-02 02:59:52,AF,FR,0,0,0,0,0
613,812,4750.16,SWIFT,2025-08-25 14:53:57,JP,AE,0,0,0,0,0
614,1756,2981.84,SWIFT,2025-09-17 12:19:51,IN,NL,0,0,0,0,0
615,398,7458.41,Wire,2025-09-25 10:01:33,LB,NL,0,0,0,0,0
616,1259,739.21,Check,2025-09-02 09:45:00,AU,CA,0,0,0,0,0
617,1755,19496.66,ACH,2025-08-05 10:58:13,NL,DE,0,0,0,0,0
618,401,1760.12,SWIFT,2025-08-05 09:07:12,SG,AE,0,0,0,0,0
619,1788,1633.44,ACH,2025-08-04 17:04:02,VE,AF,0,0,0,0,0
620,372,750.0,Check,2025-08-01 13:14:29,DE,JP,0,0,0,0,0
621,1802,286.77,ACH,2025-08-11 11:16:16,LB,AE,0,0,0,1,0
622,1019,248.21,Wire,2025-08-20 04:50:35,US,FR,0,0,0,0,0
623,135,7395.96,Check,2025-07-28 06:10:48,FR,NL,0,0,0,0,0
624,1291,224.23,Check,2025-08-13 07:03:42,CH,FR,0,0,0,0,0
625,595,1064.51,Check,2025-08-22 07:50:37,DE,SD,1,0,0,0,0
626,563,682.14,Check,2025-09-26 08:17:49,RU,IN,0,0,0,0,0
627,1757,429.82,Check,2025-07-04 10:39:07,SY,US,0,0,0,0,0
628,1764,6717.47,Check,2025-09-12 08:49:53,SY,SG,0,0,0,0,0
629,159,1073.99,Check,2025-07-09 08:39:27,SG,NL,0,0,0,0,0
630,1366,917.19,ACH,2025-09-03 01:09:08,RU,SG,0,0,0,0,0
631,718,1788.19,ACH,2025-07-16 02:39:34,FR,UK,0,0,0,0,0
632,1257,1775.43,Wire,2025-07-14 07:06:10,KP,JP,0,0,0,0,0
633,979,287.67,Wire,2025-09-11 15:55:45,CH,AE,0,0,0,0,0
634,72,6140.14,ACH,2025-08-14 23:12:55,JP,CA,0,0,0,0,0
635,1570,2668.28,ACH,2025-07-21 01:54:18,UK,AU,0,0,0,0,0
636,1840,866.61,SWIFT,2025-08-16 12:48:06,IR,US,0,0,0,0,0
637,1432,2578.92,Check,2025-09-23 13:48:02,AU,CH,0,0,0,0,0
638,872,5623.09,SWIFT,2025-08-21 23:47:19,DE,JP,0,0,0,0,0
639,209,883.21,ACH,2025-08-06 13:21:04,IN,FR,0,0,0,0,0
640,1190,30.16,SWIFT,2025-07-07 08:55:17,UK,DE,0,0,0,0,0
641,497,7504.87,SWIFT,2025-09-16 22:13:47,JP,JP,0,0,0,0,0
642,120,374.28,ACH,2025-08-16 08:15:49,RU,CH,0,0,0,0,0
643,754,1828.46,Wire,2025-08-29 03:43:38,KP,NL,0,0,0,0,0
644,748,1330.88,ACH,2025-08-12 04:44:10,AU,CN,0,0,0,0,0
645,1719,897.97,Check,2025-07-03 00:25:08,SG,AU,0,0,0,0,0
646,866,4025.57,Wire,2025-07-13 09:22:47,KP,FR,0,0,0,0,0
647,1352,1741.85,Wire,2025-09-13 06:04:09,VE,CH,0,0,0,1,0
648,154,7105.8,Check,2025-07-19 05:29:25,CH,FR,0,0,0,0,0
649,415,2834.71,ACH,2025-08-02 17:34:02,RU,DE,0,0,0,0,0
650,449,3174.99,ACH,2025-07-07 07:57:20,AE,AE,0,0,0,0,0
651,1067,587.06,Check,2025-08-27 11:55:30,IR,IN,0,0,0,0,0
652,1031,3507.96,Check,2025-07-09 14:14:45,IR,AU,0,0,0,0,0
653,689,515.62,Check,2025-07-26 22:04:45,VE,JP,0,0,0,0,0
654,1628,276.04,SWIFT,2025-09-12 16:53:31,LB,JP,0,0,0,0,0
655,1098,2399.01,SWIFT,2025-07-18 04:58:48,SY,IN,0,0,0,0,0
